Geography,Year,Real GDP,Nominal GDP,Population,Industry,Employed,Unemployed,Unemployment rate,All industries,Goods-producing sector,Service-producing sector,All-items,Gasoline,Real GDP per Capita,Nominal GDP per Capita
Prince Edward Island,2010,5412.0,5231.0,141654.0,All industries,69.3,9.0,0.12987012987012989,706.38,769.57,695.09,119.5,150.3,38205.76898640349,36928.007680686744
Prince Edward Island,2010,5412.0,5231.0,141654.0,Goods-producing sector,16.5,3.5,0.21212121212121213,706.38,769.57,695.09,119.5,150.3,38205.76898640349,36928.007680686744
Prince Edward Island,2010,5412.0,5231.0,141654.0,Services-producing sector,52.8,4.4,0.08333333333333334,706.38,769.57,695.09,119.5,150.3,38205.76898640349,36928.007680686744
Prince Edward Island,2011,5527.0,5432.0,143963.0,All industries,71.6,9.0,0.12569832402234637,719.33,805.18,704.39,123.0,176.8,38391.80900648083,37731.91722873238
Prince Edward Island,2011,5527.0,5432.0,143963.0,Goods-producing sector,17.5,3.8,0.21714285714285714,719.33,805.18,704.39,123.0,176.8,38391.80900648083,37731.91722873238
Prince Edward Island,2011,5527.0,5432.0,143963.0,Services-producing sector,54.1,4.2,0.07763401109057301,719.33,805.18,704.39,123.0,176.8,38391.80900648083,37731.91722873238
Prince Edward Island,2012,5586.0,5586.0,144530.0,All industries,72.5,9.3,0.12827586206896552,738.35,838.14,720.87,125.5,184.3,38649.41534629489,38649.41534629489
Prince Edward Island,2012,5586.0,5586.0,144530.0,Goods-producing sector,18.1,3.6,0.19889502762430938,738.35,838.14,720.87,125.5,184.3,38649.41534629489,38649.41534629489
Prince Edward Island,2012,5586.0,5586.0,144530.0,Services-producing sector,54.4,4.4,0.08088235294117647,738.35,838.14,720.87,125.5,184.3,38649.41534629489,38649.41534629489
Prince Edward Island,2013,5684.0,5766.0,144094.0,All industries,73.2,9.7,0.13251366120218577,752.29,825.76,739.98,128.0,192.2,39446.47244160062,40015.54540785876
Prince Edward Island,2013,5684.0,5766.0,144094.0,Goods-producing sector,17.8,3.7,0.20786516853932585,752.29,825.76,739.98,128.0,192.2,39446.47244160062,40015.54540785876
Prince Edward Island,2013,5684.0,5766.0,144094.0,Services-producing sector,55.4,4.4,0.07942238267148015,752.29,825.76,739.98,128.0,192.2,39446.47244160062,40015.54540785876
Prince Edward Island,2014,5690.0,5858.0,144283.0,All industries,72.9,8.7,0.11934156378600821,773.62,834.58,763.93,130.1,195.2,39436.385436953766,40600.763776744316
Prince Edward Island,2014,5690.0,5858.0,144283.0,Goods-producing sector,17.8,3.2,0.1797752808988764,773.62,834.58,763.93,130.1,195.2,39436.385436953766,40600.763776744316
Prince Edward Island,2014,5690.0,5858.0,144283.0,Services-producing sector,55.1,4.0,0.07259528130671507,773.62,834.58,763.93,130.1,195.2,39436.385436953766,40600.763776744316
Prince Edward Island,2015,5770.0,6088.0,144546.0,All industries,72.1,8.5,0.11789181692094314,800.02,895.14,784.41,129.3,157.5,39918.08835941499,42118.08005755953
Prince Edward Island,2015,5770.0,6088.0,144546.0,Goods-producing sector,16.9,3.3,0.1952662721893491,800.02,895.14,784.41,129.3,157.5,39918.08835941499,42118.08005755953
Prince Edward Island,2015,5770.0,6088.0,144546.0,Services-producing sector,55.2,3.6,0.06521739130434782,800.02,895.14,784.41,129.3,157.5,39918.08835941499,42118.08005755953
Prince Edward Island,2016,5894.0,6376.0,146969.0,All industries,71.1,8.7,0.12236286919831224,817.67,953.83,794.99,130.8,147.1,40103.69533711191,43383.298518735246
Prince Edward Island,2016,5894.0,6376.0,146969.0,Goods-producing sector,16.3,3.2,0.19631901840490798,817.67,953.83,794.99,130.8,147.1,40103.69533711191,43383.298518735246
Prince Edward Island,2016,5894.0,6376.0,146969.0,Services-producing sector,54.7,3.9,0.0712979890310786,817.67,953.83,794.99,130.8,147.1,40103.69533711191,43383.298518735246
Prince Edward Island,2017,6170.0,6790.0,150402.0,All industries,73.6,8.1,0.11005434782608696,820.95,946.43,799.53,133.2,162.0,41023.39064640098,45145.67625430513
Prince Edward Island,2017,6170.0,6790.0,150402.0,Goods-producing sector,17.4,3.2,0.18390804597701152,820.95,946.43,799.53,133.2,162.0,41023.39064640098,45145.67625430513
Prince Edward Island,2017,6170.0,6790.0,150402.0,Services-producing sector,56.1,3.3,0.0588235294117647,820.95,946.43,799.53,133.2,162.0,41023.39064640098,45145.67625430513
Prince Edward Island,2018,6324.0,7033.0,153396.0,All industries,76.6,8.0,0.10443864229765014,841.2,953.77,821.6,136.3,180.4,41226.629116795746,45848.65315914365
Prince Edward Island,2018,6324.0,7033.0,153396.0,Goods-producing sector,19.5,3.2,0.1641025641025641,841.2,953.77,821.6,136.3,180.4,41226.629116795746,45848.65315914365
Prince Edward Island,2018,6324.0,7033.0,153396.0,Services-producing sector,57.1,3.4,0.0595446584938704,841.2,953.77,821.6,136.3,180.4,41226.629116795746,45848.65315914365
Prince Edward Island,2019,6644.0,7523.0,157262.0,All industries,79.2,7.6,0.09595959595959595,866.91,987.13,845.98,137.9,170.9,42247.968358535436,47837.366941791406
Prince Edward Island,2019,6644.0,7523.0,157262.0,Goods-producing sector,20.1,3.1,0.15422885572139303,866.91,987.13,845.98,137.9,170.9,42247.968358535436,47837.366941791406
Prince Edward Island,2019,6644.0,7523.0,157262.0,Services-producing sector,59.1,3.1,0.05245346869712352,866.91,987.13,845.98,137.9,170.9,42247.968358535436,47837.366941791406
Nova Scotia,1999,31116.0,23848.0,933784.0,All industries,403.7,42.9,0.10626702997275204,,,,92.1,83.0,33322.48143039504,25539.096836099143
Nova Scotia,1999,31116.0,23848.0,933784.0,Goods-producing sector,88.7,12.6,0.14205186020293123,,,,92.1,83.0,33322.48143039504,25539.096836099143
Nova Scotia,1999,31116.0,23848.0,933784.0,Services-producing sector,315.0,18.9,0.06,,,,92.1,83.0,33322.48143039504,25539.096836099143
Nova Scotia,2000,32041.0,25556.0,933821.0,All industries,411.7,41.0,0.0995870779693952,,,,95.3,102.1,34311.71498606264,27367.12924639733
Nova Scotia,2000,32041.0,25556.0,933821.0,Goods-producing sector,89.7,12.1,0.13489409141583053,,,,95.3,102.1,34311.71498606264,27367.12924639733
Nova Scotia,2000,32041.0,25556.0,933821.0,Services-producing sector,322.0,17.1,0.0531055900621118,,,,95.3,102.1,34311.71498606264,27367.12924639733
Nova Scotia,2001,33008.0,26807.0,932494.0,All industries,415.4,44.8,0.10784785748675975,576.51,693.28,550.55,97.1,99.0,35397.54679386677,28747.638054507588
Nova Scotia,2001,33008.0,26807.0,932494.0,Goods-producing sector,90.5,12.3,0.13591160220994475,576.51,693.28,550.55,97.1,99.0,35397.54679386677,28747.638054507588
Nova Scotia,2001,33008.0,26807.0,932494.0,Services-producing sector,325.0,20.8,0.064,576.51,693.28,550.55,97.1,99.0,35397.54679386677,28747.638054507588
Nova Scotia,2002,34432.0,28090.0,935179.0,All industries,422.5,45.0,0.10650887573964497,596.87,725.67,569.65,100.0,100.0,36818.61975087122,30037.030343923463
Nova Scotia,2002,34432.0,28090.0,935179.0,Goods-producing sector,89.4,13.5,0.15100671140939598,596.87,725.67,569.65,100.0,100.0,36818.61975087122,30037.030343923463
Nova Scotia,2002,34432.0,28090.0,935179.0,Services-producing sector,333.1,22.0,0.06604623236265385,596.87,725.67,569.65,100.0,100.0,36818.61975087122,30037.030343923463
Nova Scotia,2003,34803.0,29874.0,937717.0,All industries,431.3,43.3,0.10039415719916531,610.85,746.14,583.72,103.4,105.9,37114.60920512265,31858.22588264903
Nova Scotia,2003,34803.0,29874.0,937717.0,Goods-producing sector,91.7,13.4,0.14612868047982552,610.85,746.14,583.72,103.4,105.9,37114.60920512265,31858.22588264903
Nova Scotia,2003,34803.0,29874.0,937717.0,Services-producing sector,339.6,20.3,0.05977620730270907,610.85,746.14,583.72,103.4,105.9,37114.60920512265,31858.22588264903
Nova Scotia,2004,35071.0,30955.0,939664.0,All industries,441.7,42.7,0.09667194928684629,625.49,754.5,599.88,105.3,118.6,37322.91542508812,32942.62630046485
Nova Scotia,2004,35071.0,30955.0,939664.0,Goods-producing sector,93.9,12.7,0.13525026624068157,625.49,754.5,599.88,105.3,118.6,37322.91542508812,32942.62630046485
Nova Scotia,2004,35071.0,30955.0,939664.0,Services-producing sector,347.8,20.6,0.05922944220816562,625.49,754.5,599.88,105.3,118.6,37322.91542508812,32942.62630046485
Nova Scotia,2005,35469.0,32213.0,937926.0,All industries,442.1,40.4,0.09138204026238407,657.11,790.54,631.35,108.2,131.9,37816.41622046942,34344.926998505216
Nova Scotia,2005,35469.0,32213.0,937926.0,Goods-producing sector,90.9,11.6,0.1276127612761276,657.11,790.54,631.35,108.2,131.9,37816.41622046942,34344.926998505216
Nova Scotia,2005,35469.0,32213.0,937926.0,Services-producing sector,351.2,20.2,0.057517084282460135,657.11,790.54,631.35,108.2,131.9,37816.41622046942,34344.926998505216
Nova Scotia,2006,35741.0,32809.0,937882.0,All industries,439.4,37.9,0.08625398270368685,673.37,810.3,647.48,110.4,139.5,38108.20550986158,34982.01266257376
Nova Scotia,2006,35741.0,32809.0,937882.0,Goods-producing sector,85.5,11.4,0.13333333333333333,673.37,810.3,647.48,110.4,139.5,38108.20550986158,34982.01266257376
Nova Scotia,2006,35741.0,32809.0,937882.0,Services-producing sector,353.9,18.4,0.051992088160497316,673.37,810.3,647.48,110.4,139.5,38108.20550986158,34982.01266257376
Nova Scotia,2007,36199.0,34017.0,935115.0,All industries,444.4,39.2,0.08820882088208822,694.47,847.43,666.7,112.5,144.5,38710.74680654251,36377.34396304198
Nova Scotia,2007,36199.0,34017.0,935115.0,Goods-producing sector,88.3,11.8,0.13363533408833522,694.47,847.43,666.7,112.5,144.5,38710.74680654251,36377.34396304198
Nova Scotia,2007,36199.0,34017.0,935115.0,Services-producing sector,356.1,18.3,0.05139005897219882,694.47,847.43,666.7,112.5,144.5,38710.74680654251,36377.34396304198
Nova Scotia,2008,36915.0,35490.0,935897.0,All industries,449.4,37.9,0.08433466844681799,712.56,873.66,682.7,115.9,159.7,39443.443028452915,37920.83957956912
Nova Scotia,2008,36915.0,35490.0,935897.0,Goods-producing sector,93.5,11.7,0.12513368983957218,712.56,873.66,682.7,115.9,159.7,39443.443028452915,37920.83957956912
Nova Scotia,2008,36915.0,35490.0,935897.0,Services-producing sector,355.8,18.0,0.050590219224283306,712.56,873.66,682.7,115.9,159.7,39443.443028452915,37920.83957956912
Nova Scotia,2009,37047.0,35005.0,938208.0,All industries,447.1,45.8,0.10243793334824423,729.36,878.03,703.11,115.7,130.6,39486.979433132095,37310.4897847812
Nova Scotia,2009,37047.0,35005.0,938208.0,Goods-producing sector,88.2,13.9,0.15759637188208617,729.36,878.03,703.11,115.7,130.6,39486.979433132095,37310.4897847812
Nova Scotia,2009,37047.0,35005.0,938208.0,Services-producing sector,359.0,21.0,0.0584958217270195,729.36,878.03,703.11,115.7,130.6,39486.979433132095,37310.4897847812
Nova Scotia,2010,38052.0,36921.0,942107.0,All industries,449.8,47.9,0.10649177412183192,758.25,921.81,728.96,118.2,143.4,40390.316598857666,39189.81601877494
Nova Scotia,2010,38052.0,36921.0,942107.0,Goods-producing sector,88.4,12.9,0.14592760180995473,758.25,921.81,728.96,118.2,143.4,40390.316598857666,39189.81601877494
Nova Scotia,2010,38052.0,36921.0,942107.0,Services-producing sector,361.3,22.1,0.06116800442845281,758.25,921.81,728.96,118.2,143.4,40390.316598857666,39189.81601877494
Nova Scotia,2011,38303.0,37731.0,944274.0,All industries,450.9,45.3,0.10046573519627412,765.71,928.03,736.88,122.7,169.4,40563.43815460343,39957.68177456967
Nova Scotia,2011,38303.0,37731.0,944274.0,Goods-producing sector,88.1,12.6,0.14301929625425652,765.71,928.03,736.88,122.7,169.4,40563.43815460343,39957.68177456967
Nova Scotia,2011,38303.0,37731.0,944274.0,Services-producing sector,362.8,19.4,0.05347298787210584,765.71,928.03,736.88,122.7,169.4,40563.43815460343,39957.68177456967
Nova Scotia,2012,37933.0,37933.0,943635.0,All industries,454.1,45.9,0.1010790574763268,788.5,938.75,762.54,125.1,176.8,40198.80568228181,40198.80568228181
Nova Scotia,2012,37933.0,37933.0,943635.0,Goods-producing sector,86.2,13.2,0.1531322505800464,788.5,938.75,762.54,125.1,176.8,40198.80568228181,40198.80568228181
Nova Scotia,2012,37933.0,37933.0,943635.0,Services-producing sector,367.9,20.8,0.05653710247349824,788.5,938.75,762.54,125.1,176.8,40198.80568228181,40198.80568228181
Nova Scotia,2013,37806.0,38725.0,940434.0,All industries,449.0,44.8,0.0997772828507795,797.54,952.04,770.65,126.6,176.6,40200.58823904708,41177.7966343199
Nova Scotia,2013,37806.0,38725.0,940434.0,Goods-producing sector,86.7,13.1,0.1510957324106113,797.54,952.04,770.65,126.6,176.6,40200.58823904708,41177.7966343199
Nova Scotia,2013,37806.0,38725.0,940434.0,Services-producing sector,362.3,18.5,0.051062655258073415,797.54,952.04,770.65,126.6,176.6,40200.58823904708,41177.7966343199
Nova Scotia,2014,38173.0,39838.0,938545.0,All industries,442.4,43.4,0.0981012658227848,820.02,988.84,791.52,128.8,176.9,40672.530352833375,42446.552909024074
Nova Scotia,2014,38173.0,39838.0,938545.0,Goods-producing sector,83.4,11.7,0.14028776978417265,820.02,988.84,791.52,128.8,176.9,40672.530352833375,42446.552909024074
Nova Scotia,2014,38173.0,39838.0,938545.0,Services-producing sector,359.0,18.5,0.05153203342618384,820.02,988.84,791.52,128.8,176.9,40672.530352833375,42446.552909024074
Nova Scotia,2015,38429.0,40701.0,936525.0,All industries,439.4,42.0,0.09558488848429678,835.16,1002.32,806.6,129.3,143.1,41033.60828595072,43459.59798190118
Nova Scotia,2015,38429.0,40701.0,936525.0,Goods-producing sector,82.1,12.6,0.15347137637028016,835.16,1002.32,806.6,129.3,143.1,41033.60828595072,43459.59798190118
Nova Scotia,2015,38429.0,40701.0,936525.0,Services-producing sector,357.2,17.4,0.04871220604703247,835.16,1002.32,806.6,129.3,143.1,41033.60828595072,43459.59798190118
Nova Scotia,2016,39038.0,41599.0,942790.0,All industries,439.3,40.4,0.09196448895970862,847.82,1004.94,821.24,130.9,134.1,41406.888066271385,44123.29362848567
Nova Scotia,2016,39038.0,41599.0,942790.0,Goods-producing sector,81.5,12.4,0.1521472392638037,847.82,1004.94,821.24,130.9,134.1,41406.888066271385,44123.29362848567
Nova Scotia,2016,39038.0,41599.0,942790.0,Services-producing sector,357.8,15.9,0.04443823365008385,847.82,1004.94,821.24,130.9,134.1,41406.888066271385,44123.29362848567
Nova Scotia,2017,39757.0,43314.0,950108.0,All industries,442.4,41.4,0.09358047016274865,861.41,1025.43,832.99,132.4,146.7,41844.71660063908,45588.501517722194
Nova Scotia,2017,39757.0,43314.0,950108.0,Goods-producing sector,81.0,10.6,0.1308641975308642,861.41,1025.43,832.99,132.4,146.7,41844.71660063908,45588.501517722194
Nova Scotia,2017,39757.0,43314.0,950108.0,Services-producing sector,361.4,17.8,0.049252905368013286,861.41,1025.43,832.99,132.4,146.7,41844.71660063908,45588.501517722194
Nova Scotia,2018,40496.0,44877.0,958406.0,All industries,450.7,37.4,0.08298202795651209,871.85,1040.77,842.18,135.3,160.4,42253.49173523538,46824.62338507897
Nova Scotia,2018,40496.0,44877.0,958406.0,Goods-producing sector,83.7,9.6,0.1146953405017921,871.85,1040.77,842.18,135.3,160.4,42253.49173523538,46824.62338507897
Nova Scotia,2018,40496.0,44877.0,958406.0,Services-producing sector,367.0,15.2,0.04141689373297003,871.85,1040.77,842.18,135.3,160.4,42253.49173523538,46824.62338507897
Nova Scotia,2019,41453.0,46586.0,969747.0,All industries,461.2,36.7,0.07957502168256722,905.04,1088.42,873.0,137.5,153.9,42746.200813201795,48039.333970612955
Nova Scotia,2019,41453.0,46586.0,969747.0,Goods-producing sector,86.2,8.5,0.09860788863109049,905.04,1088.42,873.0,137.5,153.9,42746.200813201795,48039.333970612955
Nova Scotia,2019,41453.0,46586.0,969747.0,Services-producing sector,375.0,17.6,0.046933333333333334,905.04,1088.42,873.0,137.5,153.9,42746.200813201795,48039.333970612955
New Brunswick,1999,26629.0,19760.0,750601.0,All industries,325.7,36.8,0.11298741172858458,,,,92.1,81.7,35476.90450718824,26325.571109017976
New Brunswick,1999,26629.0,19760.0,750601.0,Goods-producing sector,79.8,12.1,0.15162907268170425,,,,92.1,81.7,35476.90450718824,26325.571109017976
New Brunswick,1999,26629.0,19760.0,750601.0,Services-producing sector,245.9,16.8,0.06832045546970313,,,,92.1,81.7,35476.90450718824,26325.571109017976
New Brunswick,2000,27184.0,20893.0,750517.0,All industries,331.6,36.8,0.11097708082026536,,,,95.1,100.9,36220.36542809823,27838.143573030324
New Brunswick,2000,27184.0,20893.0,750517.0,Goods-producing sector,82.6,13.7,0.16585956416464892,,,,95.1,100.9,36220.36542809823,27838.143573030324
New Brunswick,2000,27184.0,20893.0,750517.0,Services-producing sector,249.0,15.0,0.060240963855421686,,,,95.1,100.9,36220.36542809823,27838.143573030324
New Brunswick,2001,27683.0,21506.0,749820.0,All industries,330.0,41.1,0.12454545454545456,588.8,717.58,551.86,96.8,97.8,36919.527353231446,28681.55023872396
New Brunswick,2001,27683.0,21506.0,749820.0,Goods-producing sector,78.7,16.0,0.20330368487928843,588.8,717.58,551.86,96.8,97.8,36919.527353231446,28681.55023872396
New Brunswick,2001,27683.0,21506.0,749820.0,Services-producing sector,251.2,15.7,0.0625,588.8,717.58,551.86,96.8,97.8,36919.527353231446,28681.55023872396
New Brunswick,2002,28999.0,22095.0,749372.0,All industries,341.9,38.6,0.11289850833577071,603.64,740.39,566.26,100.0,100.0,38697.7362378098,29484.688512514476
